Post,Date,Views,Replies,Upvotes,Link,Resolved
switchport trunk showed connected shut,01-23-2018,215,4,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/switchport-trunk-showed-connected-shut-no-shut-now-it-shows-not/td-p/3316758,0
CoreSwitch Migration,01-23-2018,162,8,10,https://supportforums.cisco.com//t5/lan-switching-and-routing/core-switch-migration/td-p/3316777,0
SFP module not recognised in one port,01-15-2018,359,8,15,https://supportforums.cisco.com//t5/lan-switching-and-routing/sfp-module-not-recognised-in-one-port/td-p/3311383,0
809 Router antenna differences,01-24-2018,165,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/809-router-antenna-differences/td-p/3317519,0
Switch fails to learn MAC when MAB is c,01-23-2018,162,3,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/switch-fails-to-learn-mac-when-mab-is-configured/td-p/3316896,0
Cisco 3560 as L2 switch with no intervl,01-07-2018,348,6,15,https://supportforums.cisco.com//t5/lan-switching-and-routing/cisco-3560-as-l2-switch-with-no-intervlan-routing/td-p/3307460,1
STP Root port vs designated port,12-07-2010,70712,18,65,https://supportforums.cisco.com//t5/lan-switching-and-routing/stp-root-port-vs-designated-port/td-p/1517842,1
HWIC4ESW on 2901 router installing iss,01-23-2018,154,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/hwic-4esw-on-2901-router-installing-issue/td-p/3317267,0
Multicast on REP Ring,01-23-2018,153,0,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/multicast-on-rep-ring/td-p/3317252,0
UDLD Enable and UDLD Aggressive  What ,08-22-2007,35866,11,33,https://supportforums.cisco.com//t5/lan-switching-and-routing/udld-enable-and-udld-aggressive-what-is-the-difference/td-p/724555,0
Question about connecting two switches ,01-23-2018,162,6,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/question-about-connecting-two-switches-at-two-different-dcs/td-p/3316950,0
force ROMOM boot,01-23-2018,201,3,10,https://supportforums.cisco.com//t5/lan-switching-and-routing/force-romom-boot/td-p/3316787,1
Cisco Nexus 3172 NTP,01-23-2018,193,6,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/cisco-nexus-3172-ntp/td-p/3317078,1
Catalyst 3560CG8PCS Error during Boot,01-23-2018,183,4,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/catalyst-3560cg-8pc-s-error-during-boot-pcie0-link-is-not-up/td-p/3317017,1
Two routers extending the same network,01-22-2018,251,5,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/two-routers-extending-the-same-network/td-p/3315990,1
Static Routing,01-23-2018,173,2,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/static-routing/td-p/3316881,1
Different physical connections of the p,01-22-2018,157,3,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/different-physical-connections-of-the-port-channel/td-p/3316358,1
VTP Pruning and DHCP,01-23-2018,243,9,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/vtp-pruning-and-dhcp/td-p/3316764,0
3850 030705 radiuserver host  Comma,01-22-2018,168,3,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/3850-03-07-05-radiu-server-host-command/td-p/3316014,0
QoS Data Plane or Control Plane,01-23-2018,484,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/qos-data-plane-or-control-plane/td-p/3316771,0
ASA VPN sitetosite problemas de cone,01-23-2018,153,0,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/asa-vpn-site-to-site-problemas-de-conectividad/td-p/3316803,0
ARP,01-22-2018,196,4,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/arp/td-p/3315761,1
DHCP Failed,01-21-2018,372,2,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/dhcp-failed/td-p/3315397,1
SNMP,01-23-2018,147,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/snmp/td-p/3316652,1
OSPF RID,01-23-2018,142,4,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/ospf-rid/td-p/3316636,1
UDP VS TCP,01-22-2018,225,6,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/udp-vs-tcp/td-p/3315734,1
3850 RADIUS4RADIUSDEAD RADIUS serv,02-03-2017,578,12,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/3850-radius-4-radius-dead-radius-server-message/td-p/3023321,0
core switch redundancy,01-12-2018,920,25,75,https://supportforums.cisco.com//t5/lan-switching-and-routing/core-switch-redundancy/td-p/3310305,1
MULTICAST ISSUE with my 3750 E,01-17-2018,239,2,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/multicast-issue-with-my-3750-e/td-p/3312659,0
Stack light on 3650 PoE 48 port switch ,01-19-2018,311,5,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/stack-light-on-3650-poe-48-port-switch-keeps-flashing-no-command/td-p/3314551,0
Porfast on firewallonastick on Nexus,01-22-2018,180,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/porfast-on-firewall-on-a-stick-on-nexus-5672up/td-p/3316073,0
Nexus 9k secondary crash after system s,01-23-2018,110,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/nexus-9k-secondary-crash-after-system-switchover/td-p/3316531,0
Catalys 2960X some Ports without PoE,08-16-2017,236,5,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/catalys-2960x-some-ports-without-poe/td-p/3095056,1
cisco certified network associate,10-13-2007,441,8,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/cisco-certified-network-associate/td-p/825539,0
3650 upgrade help,01-22-2018,907,4,10,https://supportforums.cisco.com//t5/lan-switching-and-routing/3650-upgrade-help/td-p/3316237,1
InterVlan routing ERL and SG500 issues,01-22-2018,151,3,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/intervlan-routing-erl-and-sg500-issues/td-p/3315906,0
PCs wont talk to each other for some r,01-22-2018,213,4,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/pc-s-wont-talk-to-each-other-for-some-reason/td-p/3316247,0
sg300 inter vlan,01-22-2018,198,3,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/sg300-inter-vlan/td-p/3315711,1
WSC385048XSS,11-18-2016,405,4,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/ws-c3850-48xs-s/td-p/2929828,0
ME3600 ACL out does not work or does no,01-22-2018,182,0,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/me3600-acl-out-does-not-work-or-does-not-seem-to-work/td-p/3316097,0
routing between vrf,01-19-2018,206,4,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/routing-between-vrf/td-p/3314808,0
Aggressive UDP flows,01-19-2018,322,9,25,https://supportforums.cisco.com//t5/lan-switching-and-routing/aggressive-udp-flows/td-p/3314303,1
OSPF cost question,01-22-2018,174,2,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/ospf-cost-question/td-p/3315972,1
Do I need to configure queuing on our L,01-22-2018,217,7,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/do-i-need-to-configure-queuing-on-our-lan/td-p/3315825,1
Tftp or ftp or scp the NXOS image from,01-20-2018,277,4,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/tftp-or-ftp-or-scp-the-nx-os-image-from-laptop-to-nx-5624q/td-p/3314956,1
Multicast Streaming Stop suddenly after,01-22-2018,203,0,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/multicast-streaming-stop-suddenly-after-3-min-ether-igmp/td-p/3316003,0
What is a WSX45SUP6LE,04-23-2009,1595,2,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/what-is-a-ws-x45-sup6l-e/td-p/1171279,0
ASR1001X  ssh invalid key length,11-24-2017,2679,3,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/asr-1001-x-ssh-invalid-key-length/td-p/3222141,0
Limit Bandwith 2960L,01-15-2018,311,13,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/limit-bandwith-2960-l/td-p/3311730,0
Routing Issue VLAN,01-20-2018,287,13,10,https://supportforums.cisco.com//t5/lan-switching-and-routing/routing-issue-vlan/td-p/3315119,0
routeur cisco robuste,01-22-2018,129,3,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/routeur-cisco-robuste/td-p/3315798,0
Cant route traffic between two siteto,01-10-2018,529,11,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/can-t-route-traffic-between-two-site-to-site-vpn-tunnels/td-p/3308994,0
Cisco Router,01-22-2018,126,4,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/cisco-router/td-p/3315764,0
C9410R Supervisor1  how to enable 40G,01-19-2018,454,6,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/c9410r-supervisor-1-how-to-enable-40g-ports/td-p/3314481,0
Mixing public and private networks on t,10-24-2012,3299,7,10,https://supportforums.cisco.com//t5/lan-switching-and-routing/mixing-public-and-private-networks-on-the-same-switch/td-p/2052999,0
VSS and HSRP best practices Would you,01-21-2018,184,4,10,https://supportforums.cisco.com//t5/lan-switching-and-routing/vss-and-hsrp-best-practices-would-you-guys-design-it-this-way/td-p/3315591,0
TCAM Carving on 9300EX,01-05-2018,640,7,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/tcam-carving-on-9300ex/td-p/3306830,1
Catalyst 6500  WSX670810GE with WSF,01-22-2018,128,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/catalyst-6500-ws-x6708-10ge-with-ws-f6700-dfc3c-failed/td-p/3315707,0
GNS3 internet,01-20-2018,300,3,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/gns3-internet/td-p/3314923,1
Segment VLAN into smaller VLANS,01-18-2018,326,6,15,https://supportforums.cisco.com//t5/lan-switching-and-routing/segment-vlan-into-smaller-vlans/td-p/3314193,0
QinQ on cisco C6816XLE,12-26-2017,290,6,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/qinq-on-cisco-c6816-x-le/td-p/3302084,0
rollover cable,01-21-2018,209,2,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/rollover-cable/td-p/3315290,1
VTP Version Difference,01-28-2016,3948,3,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/vtp-version-difference/td-p/2807024,0
Question regarding Cisco Nexus 7000 Ser,01-21-2018,169,0,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/question-regarding-cisco-nexus-7000-series/td-p/3315389,0
2960x48tdL boot fail problem,01-20-2018,156,3,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/2960x-48td-l-boot-fail-problem/td-p/3315236,0
Difference between the mtu and ip mtu c,01-20-2018,383,2,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/difference-between-the-mtu-and-ip-mtu-command/td-p/3315195,1
3 Seconds Recurrent LINEPROTO5UPDOWN,01-15-2018,331,8,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/3-seconds-recurrent-lineproto-5-updown-link-flap-issue/td-p/3311303,1
Connectivity Issue Shows No Internet Ac,01-13-2018,401,7,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/connectivity-issue-shows-no-internet-access/td-p/3310814,1
CISCO NEXUS 9K for CORE,01-20-2018,224,2,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/cisco-nexus-9k-for-core/td-p/3315179,0
Stack Packet Error after IOS Upgrade,01-11-2018,331,8,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/stack-packet-error-after-ios-upgrade/td-p/3309836,0
Unable to ping or telnet a device by it,01-20-2018,227,2,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/unable-to-ping-or-telnet-a-device-by-its-hostname-but-it/td-p/3315137,1
transport preferred ssh command at cons,01-19-2018,334,3,10,https://supportforums.cisco.com//t5/lan-switching-and-routing/transport-preferred-ssh-command-at-console-line/td-p/3314869,1
Can a switch be connected to one port o,01-19-2018,283,7,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/can-a-switch-be-connected-to-one-port-of-one-switch-in-a-pair-of/td-p/3314702,1
Nexus 9K Layer 2  Layer 3 Clarifica,01-20-2018,232,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/nexus-9k-layer-2-lt-gt-layer-3-clarification-please/td-p/3314940,1
switch router and vlans,11-22-2017,890,9,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/switch-router-and-vlans/td-p/3220827,1
Show Fex command displays nothing,01-19-2018,185,4,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/show-fex-command-displays-nothing/td-p/3314541,0
User community analysis,02-20-2014,584,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/user-community-analysis/td-p/2439518,0
Cisco 3650 switch no command prompt whe,01-18-2018,323,10,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/cisco-3650-switch-no-command-prompt-when-it-boots-it-worked/td-p/3313877,0
3850 Enable Mode Reset  Factory Defaul,04-28-2016,5253,4,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/3850-enable-mode-reset-factory-default/td-p/2925626,0
IP SLA for default route on Cisco Nexus,01-19-2018,168,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/ip-sla-for-default-route-on-cisco-nexus-7k/td-p/3314816,0
Administrative Distance Metric and Nex,01-16-2018,297,4,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/administrative-distance-metric-and-next-hop/td-p/3312444,1
Server with single NIC connected to Dua,01-19-2018,165,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/server-with-single-nic-connected-to-dual-homed-fex/td-p/3314563,1
3750x Stack is repeatedly showing error,05-27-2014,10177,23,95,https://supportforums.cisco.com//t5/lan-switching-and-routing/3750x-stack-is-repeatedly-showing-error-quot-adj-3-resolve-req/td-p/2472784,0
Nexus 7000 trunking issue vlan being re,01-19-2018,303,6,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/nexus-7000-trunking-issue-vlan-being-removed/td-p/3314434,0
layer 3 implementation and STS issues w,01-19-2018,141,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/layer-3-implementation-and-sts-issues-with-snmp/td-p/3314598,0
Will enabling CEF cause any kind of net,01-19-2018,152,2,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/will-enabling-cef-cause-any-kind-of-network-interruption/td-p/3314606,1
SG500X stacking,01-18-2018,297,2,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/sg500x-stacking/td-p/3313996,1
Ask the Expert Catalyst 6800 VSS Quad,01-28-2014,6952,26,30,https://supportforums.cisco.com//t5/lan-switching-and-routing/ask-the-expert-catalyst-6800-vss-quad-sup-sso-and-instant-access/td-p/2381908,0
AnyConnect was not able to establish a ,01-19-2018,3094,6,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/anyconnect-was-not-able-to-establish-a-connection-to-the/td-p/3314337,1
Output packet drops at the 3850,04-02-2017,1402,11,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/output-packet-drops-at-the-3850/td-p/3058206,0
Reduced Bandwidth on Cisco 3550,01-18-2018,187,4,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/reduced-bandwidth-on-cisco-3550/td-p/3313796,0
Nexus VRFLite static route leak,01-02-2012,15528,16,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/nexus-vrf-lite-static-route-leak/td-p/1830969,0
SIP 481 message after CUBE send UDP BYE,01-19-2018,233,0,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/sip-481-message-after-cube-send-udp-bye-instead-of-tcp/td-p/3314350,0
Cannot ping from switch in packet trace,01-18-2018,151,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/cannot-ping-from-switch-in-packet-tracer-to-host/td-p/3314260,0
Displaying ARP inspection deny interfac,01-18-2018,186,6,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/displaying-arp-inspection-deny-interface-number-in-system-logg/td-p/3313509,0
Can I increase arp inspection limit rat,01-15-2018,202,2,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/can-i-increase-arp-inspection-limit-rate-globally-if-not-why/td-p/3311691,0
3850 upgrade,01-18-2018,163,3,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/3850-upgrade/td-p/3314084,0
How do I remotely swap out a 851 with a,01-12-2018,115,1,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/how-do-i-remotely-swap-out-a-851-with-an-892/td-p/3310678,0
Ask the Expert Cisco Catalyst 6800 Ser,01-03-2014,6047,22,35,https://supportforums.cisco.com//t5/lan-switching-and-routing/ask-the-expert-cisco-catalyst-6800-series-switches/td-p/2391990,0
VSS 4500x Rx power low warning,01-18-2018,220,2,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/vss-4500x-rx-power-low-warning/td-p/3313490,1
IOS upgrade 6500 quad sup vss,01-28-2015,2303,3,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/ios-upgrade-6500-quad-sup-vss/td-p/2617721,1
SSH error connection,01-18-2018,190,9,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/ssh-error-connection/td-p/3313642,0
3850 Stack Switching  Adding a new mem,01-18-2018,414,11,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/3850-stack-switching-adding-a-new-member/td-p/3313599,1
Output drops on a 1Gb interface,01-18-2018,343,8,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/output-drops-on-a-1gb-interface/td-p/3313513,0
3750 Setup with Windows DHCP and DNS,01-10-2018,369,11,0,https://supportforums.cisco.com//t5/lan-switching-and-routing/3750-setup-with-windows-dhcp-and-dns/td-p/3309413,0
DHCP Request,01-17-2018,211,7,5,https://supportforums.cisco.com//t5/lan-switching-and-routing/dhcp-request/td-p/3312930,1
