Post,Date,Views,Replies,Upvotes,Link,Resolved
Finding CLI admin name for CUCM 91,02-12-2018,128,2,0,https://supportforums.cisco.com//t5/ip-telephony/finding-cli-admin-name-for-cucm-9-1/td-p/3329616,0
Cisco CP6901 dialplan configure on 3rd,09-16-2011,3251,29,5,https://supportforums.cisco.com//t5/ip-telephony/cisco-cp-6901-dialplan-configure-on-3rd-party-pbx-how-to-change/td-p/1755213,0
Local user report in CUCM,02-12-2018,197,2,15,https://supportforums.cisco.com//t5/ip-telephony/local-user-report-in-cucm/td-p/3329565,0
Cisco 8861 3pcc on Asterisk not pulling,02-12-2018,139,1,0,https://supportforums.cisco.com//t5/ip-telephony/cisco-8861-3pcc-on-asterisk-not-pulling-tftp-file/td-p/3329553,1
Inactive AD users on CUCM,01-19-2017,1161,4,0,https://supportforums.cisco.com//t5/ip-telephony/inactive-ad-users-on-cucm/td-p/3028137,0
Announcement plays too early over sip,02-08-2018,265,20,0,https://supportforums.cisco.com//t5/ip-telephony/announcement-plays-too-early-over-sip/td-p/3327501,0
RTMT  Only first 200 will be monitored,02-06-2018,256,4,5,https://supportforums.cisco.com//t5/ip-telephony/rtmt-only-first-200-will-be-monitored/td-p/3325927,1
dial peer voip,02-11-2018,125,2,0,https://supportforums.cisco.com//t5/ip-telephony/dial-peer-voip/td-p/3329162,0
Call forwarding from outside line to ou,02-09-2018,263,12,5,https://supportforums.cisco.com//t5/ip-telephony/call-forwarding-from-outside-line-to-outside-line/td-p/3328247,1
CUCM self care portal  Speed dial conf,08-05-2015,1727,10,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-self-care-portal-speed-dial-configuration/td-p/2719744,1
Upgrading CMECUE from 866 to 8612,06-26-2017,224,3,10,https://supportforums.cisco.com//t5/ip-telephony/upgrading-cme-cue-from-8-6-6-to-8-6-12/td-p/3017954,0
Cisco 2921 SW1553M6 issue with SIPTr,01-18-2018,170,2,0,https://supportforums.cisco.com//t5/ip-telephony/cisco-2921-sw15-5-3m6-issue-with-sip-trunk-to-faxserver/td-p/3313657,0
Interpret  Show IP SLA statistics for,04-18-2017,716,6,5,https://supportforums.cisco.com//t5/ip-telephony/interpret-show-ip-sla-statistics-for-jitter/td-p/3049037,0
Secure SRST Questions regarding need f,02-11-2018,244,7,5,https://supportforums.cisco.com//t5/ip-telephony/secure-srst-questions-regarding-need-for-dsp-if-no-conferencing/td-p/3328927,1
Video and Audio Conference Bridges  IO,09-19-2013,378,6,5,https://supportforums.cisco.com//t5/ip-telephony/video-and-audio-conference-bridges-ios/td-p/2283207,0
fxo lines no audio problem,02-04-2018,307,4,10,https://supportforums.cisco.com//t5/ip-telephony/fxo-lines-no-audio-problem/td-p/3324961,1
Unity Password reset,02-11-2018,185,1,0,https://supportforums.cisco.com//t5/ip-telephony/unity-password-reset/td-p/3329079,1
wireshark and interfaces,02-10-2018,214,3,0,https://supportforums.cisco.com//t5/ip-telephony/wireshark-and-interfaces/td-p/3328803,0
Outbound Long Distance Getting Cut Off,02-09-2018,160,1,0,https://supportforums.cisco.com//t5/ip-telephony/outbound-long-distance-getting-cut-off/td-p/3328543,0
CUCM to CUC SIP integration issue,02-11-2018,185,0,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-to-cuc-sip-integration-issue/td-p/3329008,0
How call pick up logged in CDR,02-09-2018,160,2,0,https://supportforums.cisco.com//t5/ip-telephony/how-call-pick-up-logged-in-cdr/td-p/3328595,0
CUCM Update Procedure,02-10-2018,189,3,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-update-procedure/td-p/3328652,0
What are the differences in the revisio,02-10-2018,224,0,0,https://supportforums.cisco.com//t5/ip-telephony/what-are-the-differences-in-the-revisions-of-cisco-ata-186-i1-a/td-p/3328759,0
call recording using built in bridge ve,02-09-2018,161,1,0,https://supportforums.cisco.com//t5/ip-telephony/call-recording-using-built-in-bridge-verba/td-p/3328597,0
DTMF Issues,02-09-2018,190,2,0,https://supportforums.cisco.com//t5/ip-telephony/dtmf-issues/td-p/3328486,0
Voice Transcoder Issue,02-09-2018,159,2,0,https://supportforums.cisco.com//t5/ip-telephony/voice-transcoder-issue/td-p/3328475,0
CUE 905 GUI language german,02-09-2018,227,5,5,https://supportforums.cisco.com//t5/ip-telephony/cue-9-0-5-gui-language-german/td-p/3328505,1
Copy 7971 config and line to 7975,02-09-2018,106,1,0,https://supportforums.cisco.com//t5/ip-telephony/copy-7971-config-and-line-to-7975/td-p/3328499,0
CCUM 105x DNS unreachable,03-23-2017,566,14,0,https://supportforums.cisco.com//t5/ip-telephony/ccum-10-5-x-dns-unreachable/td-p/3015308,1
IP Phone redials last number when taken,08-09-2011,3589,4,0,https://supportforums.cisco.com//t5/ip-telephony/ip-phone-redials-last-number-when-taken-off-hook/td-p/1780025,1
SIP Trunk between two CUCM Using NAT,02-09-2018,302,6,5,https://supportforums.cisco.com//t5/ip-telephony/sip-trunk-between-two-cucm-using-nat/td-p/3328423,1
IP phone reboot,02-09-2018,265,7,10,https://supportforums.cisco.com//t5/ip-telephony/ip-phone-reboot/td-p/3328191,1
configure call fowarding,02-08-2018,162,3,0,https://supportforums.cisco.com//t5/ip-telephony/configure-call-fowarding/td-p/3328019,0
Call routing issue,02-09-2018,269,5,15,https://supportforums.cisco.com//t5/ip-telephony/call-routing-issue/td-p/3328109,1
smart net and upgrade 1051 to 1052,02-08-2018,178,1,5,https://supportforums.cisco.com//t5/ip-telephony/smart-net-and-upgrade-10-5-1-to-10-5-2/td-p/3328018,1
Ideas for CTI Integration  Webbased CR,08-21-2015,504,4,0,https://supportforums.cisco.com//t5/ip-telephony/ideas-for-cti-integration-webbased-crm-zoho/td-p/2743738,0
CUBE what does Maximum SIP Trunk Sessi,05-02-2017,658,3,0,https://supportforums.cisco.com//t5/ip-telephony/cube-what-does-quot-maximum-sip-trunk-sessions-quot-mean/td-p/3028587,0
Syslog Settings From CLI,12-19-2017,269,5,0,https://supportforums.cisco.com//t5/ip-telephony/syslog-settings-from-cli/td-p/3298866,0
VG202 prefix 9,02-08-2018,153,3,0,https://supportforums.cisco.com//t5/ip-telephony/vg202-prefix-9/td-p/3327432,0
NonCisco VOIP Phones and VLAN configur,01-27-2012,6540,3,0,https://supportforums.cisco.com//t5/ip-telephony/non-cisco-voip-phones-and-vlan-configuration/td-p/1814955,0
Recommendation Router for MTP resource,02-08-2018,143,8,0,https://supportforums.cisco.com//t5/ip-telephony/recommendation-router-for-mtp-resource-provisioning-on-cucm/td-p/3327488,0
Understanding Call flow through CUCM to,01-31-2018,257,18,30,https://supportforums.cisco.com//t5/ip-telephony/understanding-call-flow-through-cucm-to-pbx/td-p/3322885,0
8851 No Background Images in 120,02-07-2018,122,3,0,https://supportforums.cisco.com//t5/ip-telephony/8851-no-background-images-in-12-0/td-p/3326907,0
ISR 4331 Voice Gateway IOS,02-08-2018,440,1,5,https://supportforums.cisco.com//t5/ip-telephony/isr-4331-voice-gateway-ios/td-p/3327466,1
Configure Messages button to dial vm,02-08-2018,140,1,0,https://supportforums.cisco.com//t5/ip-telephony/configure-messages-button-to-dial-vm/td-p/3327565,1
CUCM VM Backup  Snapshot,02-08-2018,275,2,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-vm-backup-snapshot/td-p/3327402,1
Telepresence DX80 and CUCM  VCS,02-07-2018,257,3,5,https://supportforums.cisco.com//t5/ip-telephony/telepresence-dx80-and-cucm-vcs/td-p/3327120,1
Ip phone 7821diconnect outcoming and ic,02-07-2018,189,10,0,https://supportforums.cisco.com//t5/ip-telephony/ip-phone-7821diconnect-outcoming-and-icoming-calls/td-p/3326547,0
CreatedLast Accessed for all mailboxes,02-07-2018,231,1,0,https://supportforums.cisco.com//t5/ip-telephony/created-last-accessed-for-all-mailboxes-in-cue/td-p/3327227,1
Plantronics RJ11 headset not working wi,02-06-2018,291,4,5,https://supportforums.cisco.com//t5/ip-telephony/plantronics-rj11-headset-not-working-with-cisco-8851-phones/td-p/3326059,0
Last out of services information on Cis,02-29-2012,17749,9,20,https://supportforums.cisco.com//t5/ip-telephony/last-out-of-services-information-on-cisco-phone/td-p/1923008,1
Principal difference between Cisco ATA ,02-07-2018,219,6,20,https://supportforums.cisco.com//t5/ip-telephony/principal-difference-between-cisco-ata-186-and-cisco-ata-187/td-p/3327199,1
MWI Current Status ON but the red Ligh,02-08-2018,148,0,0,https://supportforums.cisco.com//t5/ip-telephony/mwi-current-status-on-but-the-red-light-not-turning-on/td-p/3327446,0
SIP trunk Between CUCM 115 and Avaya s,02-08-2018,352,4,0,https://supportforums.cisco.com//t5/ip-telephony/sip-trunk-between-cucm-11-5-and-avaya-system/td-p/3327374,0
Beginner guide to asterisk and CME,02-06-2018,266,10,10,https://supportforums.cisco.com//t5/ip-telephony/beginner-guide-to-asterisk-and-cme/td-p/3326335,0
Problems with phone Cisco phone 7821  ,02-02-2018,324,10,0,https://supportforums.cisco.com//t5/ip-telephony/problems-with-phone-cisco-phone-7821-phone-stop-working-using/td-p/3324051,0
IMPresence 115  Jabber login issue,02-07-2018,120,1,0,https://supportforums.cisco.com//t5/ip-telephony/im-amp-presence-11-5-jabber-login-issue/td-p/3327091,0
Calling in to call manager to make call,02-07-2018,124,3,5,https://supportforums.cisco.com//t5/ip-telephony/calling-in-to-call-manager-to-make-calls-remotely/td-p/3326957,0
CUBE Redundancy suggestions,02-19-2017,315,3,0,https://supportforums.cisco.com//t5/ip-telephony/cube-redundancy-suggestions/td-p/3023873,0
Hunt Group Native Queueing  disconnec,02-07-2018,107,0,0,https://supportforums.cisco.com//t5/ip-telephony/hunt-group-native-queueing-disconnect-even-if-quot-when-no-hunt/td-p/3326990,0
Remote control of Cisco IP Phone,05-10-2016,2863,8,5,https://supportforums.cisco.com//t5/ip-telephony/remote-control-of-cisco-ip-phone/td-p/2896422,1
Dial by name on CME with SIP Phones,02-07-2018,82,1,0,https://supportforums.cisco.com//t5/ip-telephony/dial-by-name-on-cme-with-sip-phones/td-p/3326881,0
Tool for managing CME with SIP endpoint,02-07-2018,109,3,0,https://supportforums.cisco.com//t5/ip-telephony/tool-for-managing-cme-with-sip-endpoints/td-p/3326792,1
CUBE hardware upgrade,02-06-2018,202,5,5,https://supportforums.cisco.com//t5/ip-telephony/cube-hardware-upgrade/td-p/3326215,1
Cannot take PSTN calls  CIPC 862,02-05-2018,184,5,0,https://supportforums.cisco.com//t5/ip-telephony/cannot-take-pstn-calls-cipc-8-6-2/td-p/3325128,0
Cisco CISCO2901K9,11-05-2017,177,1,0,https://supportforums.cisco.com//t5/ip-telephony/cisco-cisco2901-k9/td-p/3211406,0
Handset speaker not working,10-31-2016,118,1,0,https://supportforums.cisco.com//t5/ip-telephony/handset-speaker-not-working/td-p/2934525,0
When dial number Ring Once then Fast Bu,11-23-2009,2258,4,0,https://supportforums.cisco.com//t5/ip-telephony/when-dial-number-ring-once-then-fast-busy/td-p/1254738,1
CME 91 9971 Audio Conferencing issue,04-06-2016,254,14,0,https://supportforums.cisco.com//t5/ip-telephony/cme-9-1-9971-audio-conferencing-issue/td-p/2883678,0
78xx Series Idle Screen,02-07-2018,101,0,0,https://supportforums.cisco.com//t5/ip-telephony/78xx-series-idle-screen/td-p/3326662,0
Translation  Outgoing Call,01-24-2018,213,10,0,https://supportforums.cisco.com//t5/ip-telephony/translation-amp-outgoing-call/td-p/3317515,0
multiple ISDN support for C2951 Router,02-06-2018,157,6,20,https://supportforums.cisco.com//t5/ip-telephony/multiple-isdn-support-for-c2951-router/td-p/3325841,0
SIP20 400 Bad Request  MalformedMi,02-06-2018,169,2,0,https://supportforums.cisco.com//t5/ip-telephony/sip-2-0-400-bad-request-malformed-missing-url-in-cube/td-p/3326474,0
unable to register cisco phone 8821 wit,11-21-2016,2811,19,0,https://supportforums.cisco.com//t5/ip-telephony/unable-to-register-cisco-phone-8821-with-call-manager/td-p/2940539,0
8861 configured for multiple lines,02-06-2018,145,2,5,https://supportforums.cisco.com//t5/ip-telephony/8861-configured-for-multiple-lines/td-p/3326245,0
Warning DNS unreachable after CUCM patc,03-26-2017,230,1,0,https://supportforums.cisco.com//t5/ip-telephony/warning-dns-unreachable-after-cucm-patch-to-10-5-2/td-p/3104760,0
Upgrading VG224 IOS via CCM or Solarwin,02-06-2018,118,2,0,https://supportforums.cisco.com//t5/ip-telephony/upgrading-vg224-ios-via-ccm-or-solarwinds/td-p/3326268,0
PA system,02-06-2018,201,3,0,https://supportforums.cisco.com//t5/ip-telephony/pa-system/td-p/3325986,0
Cisco ASR 9000 help for sale,02-06-2018,116,1,0,https://supportforums.cisco.com//t5/ip-telephony/cisco-asr-9000-help-for-sale/td-p/3326317,0
Raduis server,02-02-2018,99,1,5,https://supportforums.cisco.com//t5/ip-telephony/raduis-server/td-p/3324299,0
CME Conferance Call NOt active,01-15-2017,103,2,0,https://supportforums.cisco.com//t5/ip-telephony/cme-conferance-call-not-active/td-p/3104291,0
disable auto dial from Missed Calls dir,02-06-2018,115,1,0,https://supportforums.cisco.com//t5/ip-telephony/disable-auto-dial-from-missed-calls-directory/td-p/3325890,0
Inquiry on new version of cisco jabber ,10-20-2017,129,1,0,https://supportforums.cisco.com//t5/ip-telephony/inquiry-on-new-version-of-cisco-jabber-quot-64bit-quot/td-p/3202764,0
Editing Phone Expansion Module Fields,07-13-2017,103,1,0,https://supportforums.cisco.com//t5/ip-telephony/editing-phone-expansion-module-fields/td-p/3098389,0
Call Forwarding to a Mobile,02-06-2018,121,1,0,https://supportforums.cisco.com//t5/ip-telephony/call-forwarding-to-a-mobile/td-p/3325970,0
Cannot Remove a CME Hunt Group,02-09-2017,109,1,0,https://supportforums.cisco.com//t5/ip-telephony/cannot-remove-a-cme-hunt-group/td-p/3104427,0
Configuration changes are not allowed d,01-19-2017,144,1,0,https://supportforums.cisco.com//t5/ip-telephony/configuration-changes-are-not-allowed-during-backup-operation/td-p/3104305,0
CUCM  configure SNMP Trap to remote se,12-19-2017,555,2,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-configure-snmp-trap-to-remote-server/td-p/3298642,1
Avaya J129  9650 with CUCM 115,02-06-2018,179,0,0,https://supportforums.cisco.com//t5/ip-telephony/avaya-j129-amp-9650-with-cucm-11-5/td-p/3325915,0
PRIs go down every week,06-23-2017,107,1,0,https://supportforums.cisco.com//t5/ip-telephony/pri-s-go-down-every-week/td-p/3098300,0
VCS C and VCS E  Appliance to VM migra,07-21-2017,279,0,0,https://supportforums.cisco.com//t5/ip-telephony/vcs-c-and-vcs-e-appliance-to-vm-migration/td-p/3098444,0
Multicast MOH not working,11-23-2017,240,0,0,https://supportforums.cisco.com//t5/ip-telephony/multicast-moh-not-working/td-p/3221978,0
CUCM System Reports Issues for Unified ,01-17-2018,75,0,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-system-reports-issues-for-unified-cm-trace-information/td-p/3313400,0
Blocking anonymous calls Cisco CME FXO ,01-05-2018,401,13,5,https://supportforums.cisco.com//t5/ip-telephony/blocking-anonymous-calls-cisco-cme-fxo-lines/td-p/3306657,1
Power Shut Down activity,02-05-2018,161,2,0,https://supportforums.cisco.com//t5/ip-telephony/power-shut-down-activity/td-p/3325712,1
NTP Server,12-29-2017,77,2,0,https://supportforums.cisco.com//t5/ip-telephony/ntp-server/td-p/3304013,0
Multiple domain name configuration For ,03-22-2016,2570,18,10,https://supportforums.cisco.com//t5/ip-telephony/multiple-domain-name-configuration-for-im-presence/td-p/2891223,0
CME CFA to external number no audio,12-22-2012,1109,10,0,https://supportforums.cisco.com//t5/ip-telephony/cme-cfa-to-external-number-no-audio/td-p/2089115,0
Wireless Phone,09-02-2016,65,0,0,https://supportforums.cisco.com//t5/ip-telephony/wireless-phone/td-p/3103449,0
CUCM AXL User Login Error,11-11-2016,272,4,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-axl-user-login-error/td-p/2979331,0
Playing message for outgoing calls,02-05-2018,119,2,0,https://supportforums.cisco.com//t5/ip-telephony/playing-message-for-outgoing-calls/td-p/3325177,0
IP Phone 7911,02-05-2018,173,1,0,https://supportforums.cisco.com//t5/ip-telephony/ip-phone-7911/td-p/3325079,1
CUE Voicemail SMTP Issues,01-03-2018,274,10,0,https://supportforums.cisco.com//t5/ip-telephony/cue-voicemail-smtp-issues/td-p/3305524,0
Doubt with regards to IP phone bootup p,10-16-2017,70,0,0,https://supportforums.cisco.com//t5/ip-telephony/doubt-with-regards-to-ip-phone-bootup-process/td-p/3199214,0
DRS in read only mode,02-02-2018,241,7,20,https://supportforums.cisco.com//t5/ip-telephony/drs-in-read-only-mode/td-p/3324251,1
Unknown number is showing on IP phones ,01-30-2018,346,7,5,https://supportforums.cisco.com//t5/ip-telephony/unknown-number-is-showing-on-ip-phones-with-cme-and-cue-aa/td-p/3321547,1
CUCM Migration from 86 to 105 via PCD,01-15-2018,268,10,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-migration-from-8-6-to-10-5-via-pcd-failed-with-critical/td-p/3311563,0
SIP trunk Garbled Audio with MGCP,02-03-2018,154,4,0,https://supportforums.cisco.com//t5/ip-telephony/sip-trunk-garbled-audio-with-mgcp/td-p/3324611,0
SMS on FXO or SIP trunks,02-03-2018,239,2,0,https://supportforums.cisco.com//t5/ip-telephony/sms-on-fxo-or-sip-trunks/td-p/3324542,1
Trusted Relay Point and Transcoder,02-05-2018,213,4,5,https://supportforums.cisco.com//t5/ip-telephony/trusted-relay-point-and-transcoder/td-p/3325267,1
Oneway audio issue DSP doesnt seem t,01-31-2018,201,5,0,https://supportforums.cisco.com//t5/ip-telephony/one-way-audio-issue-dsp-doesn-t-seem-to-be-online/td-p/3322945,0
CUBE Phone Proxy with High Availability,02-05-2018,142,0,0,https://supportforums.cisco.com//t5/ip-telephony/cube-phone-proxy-with-high-availability/td-p/3325332,0
Unable to complete call transfer,01-26-2018,189,7,0,https://supportforums.cisco.com//t5/ip-telephony/unable-to-complete-call-transfer/td-p/3319711,0
Hunt pilot queue silence,01-22-2018,191,5,0,https://supportforums.cisco.com//t5/ip-telephony/hunt-pilot-queue-silence/td-p/3315874,0
CUCMTOCUBEITSP Provider  SIP20 40,02-04-2018,145,1,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-to-cube-itsp-provider-sip-2-0-404-not-found/td-p/3324923,0
incoming call to CUCM or CUnity first,02-02-2018,156,4,0,https://supportforums.cisco.com//t5/ip-telephony/incoming-call-to-cucm-or-cunity-first/td-p/3323953,0
CUCM 110 Recents All Calls,02-05-2018,127,0,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-11-0-recents-all-calls/td-p/3325196,0
IP Phone 9971 Conference,06-05-2015,71,4,0,https://supportforums.cisco.com//t5/ip-telephony/ip-phone-9971-conference/td-p/2700954,0
dial peer destination pattern and diale,11-24-2012,6502,12,10,https://supportforums.cisco.com//t5/ip-telephony/dial-peer-destination-pattern-and-dialed-number-match/td-p/2080801,1
Disabling SSL weak ciphers in Call Mana,04-06-2017,551,3,5,https://supportforums.cisco.com//t5/ip-telephony/disabling-ssl-weak-ciphers-in-call-manager-11-5-su2/td-p/3083311,0
